Trade Type;Trade ID;Version;SubType;Amended;Status;Book;Broker;Currency;Currency pair;Collateral;Company;Customer;Deal ID;Desk;Expiry;External trade ID;Memo;Notional;Portfolio;Security ID;Security sub type;Security type;Structure ID;Trade;Trade entry;Trader;P or S
BOND;0015276507;3;;22-01-2020;Verified;INFLATION;;GBP;;N;NYK_MARKETS;NAM;IDEAS_DT;MARKETMAKING;;00013S5V;"DOM.61;  2197.28";810.000,00;;UKTI1.125_11/22/37;INFL;GILT;;20-01-2020;20-01-2020;CDB;S
BOND;0015276508;3;;22-01-2020;Verified;INFLATION;;GBP;;N;NYK_MARKETS;NAM;IDEAS_DT;MARKETMAKING;;00013S5W;"DOM.122;  -201.35";400.000,00;;UKTI0.125_03/22/24;INFL;GILT;;20-01-2020;20-01-2020;CDB;P
BOND;0015276510;3;;22-01-2020;Verified;INFLATION;;EUR;;N;NYK_MARKETS;NAM;IDEAS_DT;MARKETMAKING;;00013S5Y;"DOM.129;  6690.64";1.444.000,00;;BTPS1.25_09/15/32;INFL;BTP;;20-01-2020;20-01-2020;CDB;S
BOND;0015276511;3;;22-01-2020;Verified;INFLATION;;EUR;;N;NYK_MARKETS;NAM;IDEAS_DT;MARKETMAKING;;00013S60;"DOM.129;  31279.28";2.564.000,00;;BTPS3.1_09/15/26;INFL;BTP;;20-01-2020;20-01-2020;CDB;S
BOND;0015276512;3;;22-01-2020;Verified;INFLATION;;GBP;;N;NYK_MARKETS;NAM;IDEAS_DT;MARKETMAKING;;00013S61;"DOM.165;  553.78";950.000,00;;UKTI0.125_08/10/41;INFL;GILT;;20-01-2020;20-01-2020;CDB;S
BOND;0015276551;3;;22-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;BC_NIM;IDEAS;MARKETMAKING;;00013S7D;"DOM.21;  63461.54";110.000.000,00;;1NYK1.01EA50;KONV;MORTGAGE;;20-01-2020;20-01-2020;OVIX;S
BOND;0015276574;3;;22-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00013S7K;"DOM.21;  -1.93";3.341,51;;1NYK1.01EA50;KONV;MORTGAGE;;20-01-2020;20-01-2020;HRG;P
BOND;0015276582;3;;22-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00013S7T;"DOM.21;  -0.34";585,16;;1NYK1.01EA50;KONV;MORTGAGE;;20-01-2020;20-01-2020;HRG;P
BOND;0015276583;3;;22-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00013S7Y;"DOM.21;  -3.48";6.036,34;;1NYK1.01EDA50;KONV;MORTGAGE;;20-01-2020;20-01-2020;HRG;P
BOND;0015276584;3;;22-01-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;BC_LAZARD_DE;;MARKETMAKING;;00013S80;"EC BTS:171050 DK0009392854.21;  -97.77";84.729,87;;BRF2_10/01/50;KONV;MORTGAGE;;20-01-2020;20-01-2020;UFFE;P
BOND;0015276585;3;;22-01-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;DDBC;IDEAS;MARKETMAKING;;00013S81;"DOM.21;  -473.16";410.074,80;;2RD_01/10/47;KONV;MORTGAGE;;20-01-2020;20-01-2020;UFFE;P
BOND;0015276669;3;;22-01-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00013SBT;"DOM.21;  126.35";73.000,00;;3NYK01EA_29;KONV;MORTGAGE;;20-01-2020;20-01-2020;UFFE;S
BOND;0015276689;3;;22-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;REALKREDIT_D;IDEAS;MARKETMAKING;;00013SC9;"DOM.21;  -11538.46";20.000.000,00;;RDKRED1_10/01/50;KONV;MORTGAGE;;20-01-2020;20-01-2020;JAT;P
BOND;0015276694;3;;22-01-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;NAM;IDEAS;MARKETMAKING;;00013SCK;"DOM.21;  -17307.69";20.000.000,00;;1.5NYK01EA37;KONV;MORTGAGE;;20-01-2020;20-01-2020;LCA;P
BOND;0015276711;3;;22-01-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;BC_SPIN;IDEAS;MARKETMAKING;;00013SD3;"DOM.21;  17307.69";20.000.000,00;;1.5NYK01EA37;KONV;MORTGAGE;;20-01-2020;20-01-2020;LCA;S
BOND;0015276716;3;;22-01-2020;Verified;FLOAT;;DKK;;N;NYK_MARKETS;NAM;IDEAS;MARKETMAKING;;00013SD9;"DOM.21;  18911.54";100.000.000,00;;NYKRE0_04/01/23;FRN;MORTGAGE;;20-01-2020;20-01-2020;LCA;P
BOND;0015276717;3;;22-01-2020;Verified;FLOAT;;DKK;;N;NYK_MARKETS;BC_SPIN;IDEAS;MARKETMAKING;;00013SDB;"DOM.21;  -18911.54";100.000.000,00;;NYKRE0_04/01/23;FRN;MORTGAGE;;20-01-2020;20-01-2020;LCA;S
BOND;0015276718;3;;22-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;NAM;IDEAS;MARKETMAKING;;00013SDC;"DOM.21;  -17307.69";20.000.000,00;;15NYK01EA40;KONV;MORTGAGE;;20-01-2020;20-01-2020;LCA;P
BOND;0015276719;3;;22-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;BC_SPIN;IDEAS;MARKETMAKING;;00013SDD;"DOM.21;  17307.69";20.000.000,00;;15NYK01EA40;KONV;MORTGAGE;;20-01-2020;20-01-2020;LCA;S
BOND;0015276724;3;;22-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;NAM;IDEAS;MARKETMAKING;;00013SDK;"DOM.21;  -5769.23";10.000.000,00;;DLRKRE1_10/01/40;KONV;MORTGAGE;;20-01-2020;20-01-2020;LCA;P
BOND;0015276725;3;;22-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;BC_SPIN;IDEAS;MARKETMAKING;;00013SDL;"DOM.21;  5769.23";10.000.000,00;;DLRKRE1_10/01/40;KONV;MORTGAGE;;20-01-2020;20-01-2020;LCA;S
BOND;0015276732;3;;22-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;NAM;IDEAS;MARKETMAKING;;00013SDT;"DOM.21;  -5769.23";10.000.000,00;;JYKRE1_10/01/40;KONV;MORTGAGE;;20-01-2020;20-01-2020;LCA;P
BOND;0015276740;3;;22-01-2020;Verified;FLEX;;DKK;;N;NYK_MARKETS;NAM;IDEAS;MARKETMAKING;;00013SF4;"DOM.113;  -2778.69";900.000,00;;1NDEA1SDROOK21;INK;MORTGAGE;;20-01-2020;20-01-2020;CDB;P
BOND;0015278308;3;;23-01-2020;Verified;FLOAT;;DKK;;N;NYK_MARKETS;NYKREDIT_A_S;;MARKETMAKING;;00013SS1;"DOM BTS:171067 DK0009391963.22;  -846.15";5.000.000,00;;BRF0_07/01/20;FRN;MORTGAGE;;21-01-2020;21-01-2020;ALS;S
BOND;0015278310;3;;23-01-2020;Verified;FLEX;;DKK;;N;NYK_MARKETS;NORDEA_FIN;;MARKETMAKING;;00013SSG;"DOM MTS:171075 DK0009922676.69;  282786.89";50.000.000,00;;DGB3_11/15/21;;BOND;;21-01-2020;21-01-2020;SRK;S
BOND;0015278312;3;;23-01-2020;Verified;FLEX;;DKK;;N;NYK_MARKETS;HSBC_INV_BK;;MARKETMAKING;;00013SSJ;"DOM MTS:171077 DK0009922676.69;  282786.89";50.000.000,00;;DGB3_11/15/21;;BOND;;21-01-2020;21-01-2020;SRK;S
BOND;0015278313;3;;23-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00013SSK;"DOM.22;  45.33";150.000,00;;NYKRE0.50_10/01/50;KONV;MORTGAGE;;21-01-2020;21-01-2020;UFFE;S
BOND;0015278314;3;;23-01-2020;Verified;STAT;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00013SSL;"DOM.74;  -113.22";8.000,00;;DGB7_11/10/24;;BOND;;21-01-2020;21-01-2020;UFFE;P
BOND;0015278315;3;;23-01-2020;Verified;FLEX;;DKK;;N;NYK_MARKETS;MSTL;;MARKETMAKING;;00013SSQ;"DOM MTS:171078 DK0009922676.69;  282786.89";50.000.000,00;;DGB3_11/15/21;;BOND;;21-01-2020;21-01-2020;SRK;S
BOND;0015278317;3;;23-01-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00013SSS;"DOM.22;  3313.08";2.740.816,70;;2NYK01EDA50;KONV;MORTGAGE;;21-01-2020;21-01-2020;UFFE;S
BOND;0015278319;3;;23-01-2020;Verified;FLOAT;;DKK;;N;NYK_MARKETS;NYKREDIT_A_S;;MARKETMAKING;;00013SSV;"DOM BTS:171079 DK0006345731.22;  -1529.12";11.000.000,00;;DLRKRE0_07/01/23;FRN;MORTGAGE;;21-01-2020;21-01-2020;ALS;S
BOND;0015278320;3;;23-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;FORV_LOK_PEN;IDEAS;MARKETMAKING;;00013SSW;"DOM.22;  3908.32";4.311.000,00;;NYKRED1.5_10/01/50;KONV;MORTGAGE;;21-01-2020;21-01-2020;UFFE;S
BOND;0015278321;3;;23-01-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;FORV_LOK_PEN;IDEAS;MARKETMAKING;;00013SSY;"DOM.22;  -5430.91";4.492.846,46;;2NYK01EDA50;KONV;MORTGAGE;;21-01-2020;21-01-2020;UFFE;P
BOND;0015278330;3;;23-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;NAM;IDEAS;MARKETMAKING;;00013SVW;"DOM.22;  -6043.96";20.000.000,00;;NYKRE0.5_10/01/50;KONV;MORTGAGE;;21-01-2020;21-01-2020;OVIX;P
BOND;0015278337;3;;23-01-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;INV_LIVS2;IDEAS;MARKETMAKING;;00013SW3;"DOM.22;  2115.38";1.000.000,00;;3.5NYK01EDA_44;KONV;MORTGAGE;;21-01-2020;21-01-2020;UFFE;S
BOND;0015278338;3;;23-01-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;INV_STABIL;IDEAS;MARKETMAKING;;00013SW4;"DOM.22;  2115.38";1.000.000,00;;3.5RD27SSOA_44;KONV;MORTGAGE;;21-01-2020;21-01-2020;UFFE;S
BOND;0015278341;3;;22-01-2020;Verified;INFLATION;;DKK;;N;NYK_MARKETS;IT_JDA401;IDEAS;MARKETMAKING;;00013SW7;"DOM.68;  80.07";425.000,00;;DGB0.1_11/15/2030;INFL;BOND;;20-01-2020;21-01-2020;UFFE;S
BOND;0015278342;3;;22-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;IT_JDA401;IDEAS;MARKETMAKING;;00013SW8;"DOM.21;  822.12";950.000,00;;1.5NYK01EA37;KONV;MORTGAGE;;20-01-2020;21-01-2020;UFFE;S
BOND;0015278343;3;;23-01-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00013SW9;"DOM.22;  -800.40";662.145,26;;2NYKSDO_10/01/47;KONV;MORTGAGE;;21-01-2020;21-01-2020;UFFE;P
BOND;0015278347;3;;23-01-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;DDBC;IDEAS;MARKETMAKING;;00013SWF;"DOM.22;  -196.27";162.368,73;;2RD_01/10/47;KONV;MORTGAGE;;21-01-2020;21-01-2020;UFFE;P
BOND;0015278348;3;;23-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;NDAC;;MARKETMAKING;;00013SWG;"DOM BTS:171091 DK0002044718.22;  -15109.89";25.000.000,00;;NDASS1_10/01/50;KONV;MORTGAGE;;21-01-2020;21-01-2020;JPED;P
BOND;0015278351;3;;23-01-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00013SWK;"DOM.22;  -18.35";15.181,15;;NYKRED2_10/01/50;KONV;MORTGAGE;;21-01-2020;21-01-2020;UFFE;P
BOND;0015278352;3;;23-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00013SWL;"DOM.22;  -55.47";91.784,55;;1NYK1.01EA50;KONV;MORTGAGE;;21-01-2020;21-01-2020;UFFE;P
BOND;0015278353;3;;23-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00013SWM;"DOM.22;  -118.53";130.743,49;;NYKRE1.5_10/01/50;KONV;MORTGAGE;;21-01-2020;21-01-2020;UFFE;P
BOND;0015278354;3;;23-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00013SWN;"DOM.22;  -305.87";506.067,91;;1NYK1.01EDA50;KONV;MORTGAGE;;21-01-2020;21-01-2020;UFFE;P
BOND;0015278355;3;;23-01-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00013SWP;"DOM.22;  -9.16";6.062,76;;2.5NYK01EA47;KONV;MORTGAGE;;21-01-2020;21-01-2020;UFFE;P
BOND;0015278361;3;;23-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;REALKREDIT_D;IDEAS;MARKETMAKING;;00013SWZ;"DOM.22;  -12087.91";20.000.000,00;;RDKRE1_10/01/50_X;KONV;MORTGAGE;;21-01-2020;21-01-2020;JPED;P
BOND;0015278367;3;;23-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;REALKREDIT_D;IDEAS;MARKETMAKING;;00013SXB;"DOM.22;  -4532.97";15.000.000,00;;RDKRE0.5_10/01/40;KONV;MORTGAGE;;21-01-2020;21-01-2020;JPED;P
BOND;0015278370;3;;23-01-2020;Verified;STAT;;DKK;;N;NYK_MARKETS;NORDEA_FIN;;MARKETMAKING;;00013SXR;"DOM MTS:171104 DK0009918138.74;  -353825.14";25.000.000,00;;DGB7_11/10/24;;BOND;;21-01-2020;21-01-2020;SRK;P
BOND;0015278373;3;;23-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DLR_KREDIT;;MARKETMAKING;;00013SXZ;"DOM BTS:171105 DK0006348164.22;  -45329.67";75.000.000,00;;DLRKRE1_10/01/50;KONV;MORTGAGE;;21-01-2020;21-01-2020;JPED;P
BOND;0015278377;3;;23-01-2020;Verified;FLOAT;;DKK;;N;NYK_MARKETS;NYKREDIT_A_S;;MARKETMAKING;;00013SY7;"DOM BTS:171106 DK0006347943.22;  -468.41";2.500.000,00;;DLRKRE0_07/01/24;FRN;MORTGAGE;;21-01-2020;21-01-2020;ALS;S
BOND;0015278394;3;;23-01-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;IT_JDA401;IDEAS;MARKETMAKING;;00013SYX;"DOM.22;  715.16";2.050.000,00;;NYK2038_RM5_A;RM;MORTGAGE;;21-01-2020;21-01-2020;UFFE;S
BOND;0015278395;3;;23-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;IT_JDA401;IDEAS;MARKETMAKING;;00013SYY;"DOM.22;  521.29";575.000,00;;15NYK01EA40;KONV;MORTGAGE;;21-01-2020;21-01-2020;UFFE;S
BOND;0015278396;3;;23-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;IT_PASILADI;IDEAS;MARKETMAKING;;00013SYZ;"DOM.22;  1359.89";1.500.000,00;;15NYK01EA40;KONV;MORTGAGE;;21-01-2020;21-01-2020;UFFE;S
BOND;0015278397;3;;23-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;IT_DIETER;IDEAS;MARKETMAKING;;00013SZ0;"DOM.22;  829.53";915.000,00;;15NYK01EA40;KONV;MORTGAGE;;21-01-2020;21-01-2020;UFFE;S
BOND;0015278405;3;;23-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;REALKREDIT_D;IDEAS;MARKETMAKING;;00013SZ3;"DOM.22;  -12087.91";20.000.000,00;;RDKRED1_10/01/50;KONV;MORTGAGE;;21-01-2020;21-01-2020;JPED;P
BOND;0015278409;3;;23-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;BC_NIM;;MARKETMAKING;;00013SZK;"DOM BTS:171112 DK0004612454.22;  -6648.35";11.000.000,00;;RDKRE1_10/01/50_X;KONV;MORTGAGE;;21-01-2020;21-01-2020;JAT;P
BOND;0015278415;3;;23-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00013T0F;"DOM.22;  15.17";25.092,17;;1NYK1.01EA50;KONV;MORTGAGE;;21-01-2020;21-01-2020;UFFE;S
BOND;0015278416;3;;23-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;SHBC;IDEAS;MARKETMAKING;;00013T0N;"DOM.22;  -1950.38";3.227.000,00;;1NYK1.01EA50;KONV;MORTGAGE;;21-01-2020;21-01-2020;IDPP;P
BOND;0015278417;3;;23-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00013T0S;"DOM.22;  120.88";200.000,00;;1NYK1.01EDA50;KONV;MORTGAGE;;21-01-2020;21-01-2020;UFFE;S
BOND;0015278419;3;;31-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;SHBC;IDEAS;MARKETMAKING;;00013T0X;"DOM.30;  -2213.74";2.686.000,00;;1NYK1.01EA50;KONV;MORTGAGE;;21-01-2020;21-01-2020;IDPP;P
BOND;0015278421;3;;23-01-2020;Verified;FLOAT;;DKK;;N;NYK_MARKETS;SYDE;IDEAS;MARKETMAKING;;00013T12;"DOM.22;  187.36";1.000.000,00;;DLRKRE0_07/01/24;FRN;MORTGAGE;;21-01-2020;21-01-2020;JAT;P
BOND;0015278422;3;;23-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;NYKREDIT_A_S;;MARKETMAKING;;00013T13;"DOM BTS:171121 DK0009522815.22;  -10093.41";16.700.000,00;;1NYK1.01EA50;KONV;MORTGAGE;;21-01-2020;21-01-2020;JPED;P
BOND;0015278424;3;;23-01-2020;Verified;FLOAT;;DKK;;N;NYK_MARKETS;LFI_AS;IDEAS;MARKETMAKING;;00013T16;"DOM.22;  -46973.63";200.000.000,00;;F3NYK32GDKKOKT21;FRN;MORTGAGE;;21-01-2020;21-01-2020;OVIX;S
BOND;0015278439;3;;22-01-2020;Verified;FLEX;;DKK;;N;NYK_MARKETS;NAM;IDEAS;MARKETMAKING;;00013T1R;"DOM.296;  -9704.92";1.200.000,00;;1NDEA1SDROAP23;INK;MORTGAGE;;21-01-2020;21-01-2020;JERA;P
BOND;0015278444;3;;14-02-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;LAN_SPAR_B;IDEAS;MARKETMAKING;;00013T25;"DOM.44;  -12087.91";10.000.000,00;;1NYK1.01EDA50;KONV;MORTGAGE;;21-01-2020;21-01-2020;OVIX;P
BOND;0015278571;3;;23-01-2020;Verified;STAT;;DKK;;N;NYK_MARKETS;DDBC;;MARKETMAKING;;00013T6Z;"DOM MTS:171130 DK0009923807.69;  -23565.57";25.000.000,00;;DGB0.5_11/15/29;;BOND;;21-01-2020;21-01-2020;SRK;P
BOND;0015278790;3;;23-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;ABMB_TREASUR;IDEAS;MARKETMAKING;;00013TG3;"DOM.22;  67994.51";75.000.000,00;;RDKRED1.5_10/01/50;KONV;MORTGAGE;;21-01-2020;21-01-2020;OVIX;S
BOND;0015278810;3;;23-01-2020;Verified;STAT;;DKK;;N;NYK_MARKETS;NORDEA_FIN;;MARKETMAKING;;00013TGK;"DOM MTS:171137 DK0009922320.69;  -84836.07";10.000.000,00;;DGB4.5_11/15/39;;BOND;;21-01-2020;21-01-2020;SRK;P
BOND;0015278815;3;;23-01-2020;Verified;STAT;;DKK;;N;NYK_MARKETS;MSTL;;MARKETMAKING;;00013TGR;"DOM MTS:171138 DK0009922320.69;  -84836.07";10.000.000,00;;DGB4.5_11/15/39;;BOND;;21-01-2020;21-01-2020;SRK;P
BOND;0015278816;3;;23-01-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;DDBC;IDEAS;MARKETMAKING;;00013TGW;"DOM.22;  -604.40";500.000,00;;2RD_01/10/47;KONV;MORTGAGE;;21-01-2020;21-01-2020;UFFE;P
BOND;0015278817;3;;23-01-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;NYKREDIT_A_S;IDEAS;MARKETMAKING;;00013TGX;"DOM.22;  -290109.89";240.000.000,00;;NYKRED2_10/01/50;KONV;MORTGAGE;;21-01-2020;21-01-2020;UFFE;P
BOND;0015278819;3;;23-01-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;DDBC;IDEAS;MARKETMAKING;;00013TGZ;"DOM.22;  -30219.78";25.000.000,00;;NYKRED2_10/01/50;KONV;MORTGAGE;;21-01-2020;21-01-2020;UFFE;P
BOND;0015278820;3;;23-01-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;DDBC;IDEAS;MARKETMAKING;;00013TH0;"DOM.22;  -30219.78";25.000.000,00;;2NYKSDO_10/01/47;KONV;MORTGAGE;;21-01-2020;21-01-2020;UFFE;P
BOND;0015278822;3;;23-01-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;DDBC;IDEAS;MARKETMAKING;;00013TH4;"DOM.22;  -60439.56";50.000.000,00;;NYKRED2_10/01/50;KONV;MORTGAGE;;21-01-2020;21-01-2020;UFFE;P
BOND;0015278823;3;;22-01-2020;Verified;INFLATION;;USD;;N;NYK_MARKETS;NAM;IDEAS_DT;MARKETMAKING;;00013THC;"DOM.99;  -62236.39";3.794.400,00;;TII3.875_04/15/2029;INFL;BOND;;21-01-2020;21-01-2020;OVIX;P
BOND;0015278824;3;;22-01-2020;Verified;INFLATION;;USD;;N;NYK_MARKETS;NAM;IDEAS_DT;MARKETMAKING;;00013THD;"DOM.99;  53585.12";4.050.000,00;;TII3.375_04/15/2032;INFL;BOND;;21-01-2020;21-01-2020;OVIX;S
BOND;0015278825;3;;22-01-2020;Verified;INFLATION;;USD;;N;NYK_MARKETS;NAM;IDEAS_DT;MARKETMAKING;;00013THF;"DOM.7;  -6015.12";9.650.000,00;;TII2.375_01/15/2025;INFL;BOND;;21-01-2020;21-01-2020;OVIX;P
BOND;0015278826;3;;22-01-2020;Verified;INFLATION;;USD;;N;NYK_MARKETS;NAM;IDEAS_DT;MARKETMAKING;;00013THH;"DOM.7;  3793.67";7.610.000,00;;TII2_01/15/2026;INFL;BOND;;21-01-2020;21-01-2020;OVIX;S
BOND;0015278835;3;;22-01-2020;Verified;INFLATION;;USD;;N;NYK_MARKETS;NAM;IDEAS_DT;MARKETMAKING;;00013THT;"DOM.7;  -5491.27";9.425.000,00;;TII2.375_01/15/2027;INFL;BOND;;21-01-2020;21-01-2020;OVIX;P
BOND;0015278836;3;;22-01-2020;Verified;INFLATION;;USD;;N;NYK_MARKETS;NAM;IDEAS_DT;MARKETMAKING;;00013THV;"DOM.160;  -12989.20";4.272.000,00;;TII0.625_02/15/43;INFL;BOND;;21-01-2020;21-01-2020;OVIX;P
BOND;0015278837;3;;31-03-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;LAN_SPAR_B;IDEAS;MARKETMAKING;;00013THW;"DOM.90;  -12362.64";10.000.000,00;;NYKRE0.5_10/01/40;KONV;MORTGAGE;;21-01-2020;21-01-2020;MCAD;P
BOND;0015278845;3;;22-01-2020;Verified;INFLATION;;USD;;N;NYK_MARKETS;NAM;IDEAS_DT;MARKETMAKING;;00013TJ5;"DOM.7;  -1995.70";7.844.000,00;;TII1.125_01/15/2021;INFL;BOND;;21-01-2020;21-01-2020;OVIX;P
BOND;0015278846;3;;23-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;BRF;;MARKETMAKING;;00013TJ6;"DOM BTS:171155 DK0009397739.22;  -4230.77";7.000.000,00;;JYKRED1_10/01/50;KONV;MORTGAGE;;21-01-2020;21-01-2020;JPED;P
BOND;0015278847;3;;22-01-2020;Verified;INFLATION;;USD;;N;NYK_MARKETS;NAM;IDEAS_DT;MARKETMAKING;;00013TJ7;"DOM.7;  69.54";2.545.000,00;;TII0.125_01/15/22;INFL;BOND;;21-01-2020;21-01-2020;OVIX;S
BOND;0015278850;3;;22-01-2020;Verified;INFLATION;;USD;;N;NYK_MARKETS;NAM;IDEAS_DT;MARKETMAKING;;00013TJB;"DOM.7;  130.87";4.885.000,00;;TII0.125_01/15/23;INFL;BOND;;21-01-2020;21-01-2020;OVIX;S
BOND;0015278851;3;;22-01-2020;Verified;INFLATION;;USD;;N;NYK_MARKETS;NAM;IDEAS_DT;MARKETMAKING;;00013TJC;"DOM.7;  334.74";4.199.000,00;;TII0.375_07/15/23;INFL;BOND;;21-01-2020;21-01-2020;OVIX;S
BOND;0015278861;3;;23-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;REALKREDIT_D;IDEAS;MARKETMAKING;;00013TJS;"DOM.22;  -9065.93";15.000.000,00;;RDKRED1_10/01/50;KONV;MORTGAGE;;21-01-2020;21-01-2020;JPED;P
BOND;0015278876;3;;23-01-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00013TKF;"DOM.22;  -90.44";74.818,34;;2NYK01EDA47;KONV;MORTGAGE;;21-01-2020;21-01-2020;UFFE;P
BOND;0015278877;3;;23-01-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00013TKV;"DOM.22;  -91.71";75.872,63;;2NYK01EDA47;KONV;MORTGAGE;;21-01-2020;21-01-2020;UFFE;P
BOND;0015278881;3;;23-01-2020;Verified;ILLIKVID;;DKK;;N;NYK_MARKETS;DEPOTKUNDER;IDEAS;MARKETMAKING;;00013TNQ;"DOM.22;  -17.22";9.496,31;;3NYKRE_10/01/47;KONV;MORTGAGE;;21-01-2020;21-01-2020;UFFE;P
BOND;0015278943;3;;14-02-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;SHBC;IDEAS;MARKETMAKING;;00013TQT;"DOM.44;  -1145.93";948.000,00;;1NYK1.01EDA50;KONV;MORTGAGE;;21-01-2020;21-01-2020;IDPP;P
BOND;0015278946;3;;23-01-2020;Verified;REAL;;DKK;;N;NYK_MARKETS;DLR_KREDIT;;MARKETMAKING;;00013TQY;"DOM BTS:171165 DK0006348750.22;  -12087.91";20.000.000,00;;1DLR1B50IIO;KONV;MORTGAGE;;21-01-2020;21-01-2020;JPED;P
BOND;0015278950;3;;23-01-2020;Verified;FLOAT;;DKK;;N;NYK_MARKETS;IT_JABAMI;IDEAS;MARKETMAKING;;00013TR3;"DOM.22;  184.45";876.701,51;;NYKR0_04/01/22;FRN;MORTGAGE;;21-01-2020;21-01-2020;IDPP;P
BOND;0015278953;3;;23-01-2020;Verified;FLOAT;;DKK;;N;NYK_MARKETS;IT_FUTURA;IDEAS;MARKETMAKING;;00013TRQ;"DOM.22;  -73.83";1.110.433,85;;RD32S_RMA5_21;RM;MORTGAGE;;21-01-2020;21-01-2020;IDPP;P
BOND;0015278955;3;;23-01-2020;Verified;FLOAT;;DKK;;N;NYK_MARKETS;IT_FUTURA;IDEAS;MARKETMAKING;;00013TRS;"DOM.22;  331.16";1.574.026,35;;NYKR0_04/01/22;FRN;MORTGAGE;;21-01-2020;21-01-2020;IDPP;P
