Trade Type,Trade ID,Version,SubType,Amended,Status,Book,Broker,Currency,Currency pair,FX Rate,Notional,Customer,Deal ID,Desk,Expiry,External trade ID,Trade,Trade entry,Trader,Bond security type,Security ID,Bond security ID,BO Product Ref,cProductCategory,cProductSubType,Equity ID,External Id Type,External Id,External product,Identifier
BOND,0015491463,4,,25/06/2020,Verified,ILLIKVID,,DKK,,,"2,037,297.50",SPKS_KRONJY,IDEAS,MARKETMAKING,,000199TG,23/06/2020,23/06/2020,UFFE,,4NYK73DOA_38,,,,,,,,,976172
BOND,0015491469,3,,25/06/2020,Verified,ILLIKVID,,DKK,,,"79,783,657.60",B_SEB_IM_K,,MARKETMAKING,,000199V9,23/06/2020,23/06/2020,JPED,,2.5BRF_01/10/47,,,,,,,,,938432
BOND,0015491474,3,,25/06/2020,Verified,ILLIKVID,,DKK,,,"80,000,000.00",NAM,IDEAS,MARKETMAKING,,000199W0,23/06/2020,23/06/2020,CDB,,2.5BRF_01/10/47,,,,,,,,,938432
BOND,0015491475,3,,25/06/2020,Verified,FLOAT,,DKK,,,"15,000,000.00",MAJ_GR_OB_KL,IDEAS,MARKETMAKING,,000199WK,23/06/2020,23/06/2020,MCAD,,RDKRE0_04/30/22,,,,,,,,,461199
BOND,0015491478,3,,25/06/2020,Verified,ILLIKVID,,DKK,,,"57,570,012.03",JYBC,IDEAS,MARKETMAKING,,000199WT,23/06/2020,23/06/2020,UFFE,,4NYK73DOA_38,,,,,,,,,976172
BOND,0015491479,3,,25/06/2020,Verified,ILLIKVID,,DKK,,,"12,123,184.11",JYBC,IDEAS,MARKETMAKING,,000199WV,23/06/2020,23/06/2020,UFFE,,4BRF411BOA_38,,,,,,,,,936103
BOND,0015491480,3,,25/06/2020,Verified,ILLIKVID,,DKK,,,"64,362,141.49",JYBC,IDEAS,MARKETMAKING,,000199WX,23/06/2020,23/06/2020,UFFE,,4RD43DOA_38,,,,,,,,,927317
BOND,0015491481,4,,25/06/2020,Verified,REAL,,DKK,,,"100,000,000.00",UNIPEN_NOMBB,IDEAS,MARKETMAKING,,000199WY,23/06/2020,23/06/2020,CDB,,NYKRE_0.5_10/01/50,,,,,,,,,952532
BOND,0015491482,5,,21/07/2020,Verified,REAL,,DKK,,,"1,255,000.00",VESTJYS_BANK,IDEAS,MARKETMAKING,,000199WZ,23/06/2020,23/06/2020,IDPP,,1NYK1.01EA50,,,,,,,,,952281
BOND,0015491485,3,,25/06/2020,Verified,REAL,,DKK,,,"17,000,000.00",DLR_KREDIT,,MARKETMAKING,,000199XK,23/06/2020,23/06/2020,AXKR,,DLRKRE1_10/01/50,,,,,,,,,634816
BOND,0015491486,3,,25/06/2020,Verified,ILLIKVID,,DKK,,,"10,306,050.56",B_SEB_IM_K,,MARKETMAKING,,000199XQ,23/06/2020,23/06/2020,UFFE,,25NYK01EDA50,,,,,,,,,951366
BOND,0015491488,3,,25/06/2020,Verified,ILLIKVID,,DKK,,,"15,397,113.91",B_SEB_IM_K,,MARKETMAKING,,000199XS,23/06/2020,23/06/2020,UFFE,,3BRF411EOA_44,,,,,,,,,937940
BOND,0015491489,3,,25/06/2020,Verified,REAL,,DKK,,,"15,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,000199XT,23/06/2020,23/06/2020,AXKR,,RDKRE1_10/01/50_X,,,,,,,,,461245
BOND,0015491495,4,,31/07/2020,Verified,REAL,,DKK,,,"1,033,000.00",SHBC,IDEAS,MARKETMAKING,,000199Y6,23/06/2020,23/06/2020,OVIX,,1NYK1.01EDA50,,,,,,,,,952443
BOND,0015491496,3,,25/06/2020,Verified,FLEX,,DKK,,,"100,000,000.00",NAM,IDEAS,MARKETMAKING,,000199Y7,23/06/2020,23/06/2020,CDB,,DGB0.25_11/15/22,,,,,,,,,992399
BOND,0015491501,3,,25/06/2020,Verified,FLEX,,DKK,,,"100,000.00",DDBC,,MARKETMAKING,,000199YF,23/06/2020,23/06/2020,SRK,,DGB7_11/10/24,,,,,,,,,991813
BOND,0015491507,3,,25/06/2020,Verified,REAL,,DKK,,,"266,299,244.20",NAM,IDEAS,MARKETMAKING,,000199YT,23/06/2020,23/06/2020,CDB,,RDKRE0.5_10/01/50,,,,,,,,,461318
BOND,0015491508,3,,25/06/2020,Verified,REAL,,DKK,,,"266,299,244.20",NAM,IDEAS,MARKETMAKING,,000199YV,23/06/2020,23/06/2020,CDB,,NYKRE_0.5_10/01/50,,,,,,,,,952532
BOND,0015491516,3,,25/06/2020,Verified,REAL,,DKK,,,"13,300,000.00",NYKREDIT_A_S,,MARKETMAKING,,000199Z5,23/06/2020,23/06/2020,AXKR,,1NYK1.01EA50,,,,,,,,,952281
BOND,0015491522,3,,25/06/2020,Verified,ILLIKVID,,DKK,,,"158,724,287.01",B_DANICAPENS,IDEAS,MARKETMAKING,,000199ZB,23/06/2020,23/06/2020,CDB,,2.5BRF_01/10/47,,,,,,,,,938432
BOND,0015491523,3,,25/06/2020,Verified,ILLIKVID,,DKK,,,"159,000,000.00",NAM,IDEAS,MARKETMAKING,,000199ZK,23/06/2020,23/06/2020,CDB,,2.5BRF_01/10/47,,,,,,,,,938432
BOND,0015491529,4,,25/06/2020,Verified,REAL,,DKK,,,"15,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,00019B02,23/06/2020,23/06/2020,AXKR,,RDKRE1_10/01/50_X,,,,,,,,,461245
BOND,0015491532,3,,25/06/2020,Verified,REAL,,DKK,,,"10,000,000.00",NDAC,,MARKETMAKING,,00019B0F,23/06/2020,23/06/2020,AXKR,,NDASS0.5_10/01/50,,,,,,,,,204617
BOND,0015491534,8,,05/08/2020,Verified,REAL,,DKK,,,"10,000,000.00",LAN_SPAR_B,IDEAS,MARKETMAKING,,00019B1S,23/06/2020,23/06/2020,JOPE,,1NYK1.01EDA50,,,,,,,,,952443
BOND,0015491537,5,,25/06/2020,Verified,REAL,,DKK,,,"248,424,583.11",NAM,IDEAS,MARKETMAKING,,00019B1T,23/06/2020,23/06/2020,CDB,,2NDEA2SDROOA50,,,,,,,,,203904
BOND,0015491553,6,,27/08/2020,Verified,REAL,,DKK,,,"1,781,000.00",VESTJYS_BANK,IDEAS,MARKETMAKING,,00019B3Q,23/06/2020,23/06/2020,IDPP,,1NYK1.01EA50,,,,,,,,,952281
BOND,0015493305,3,,26/06/2020,Verified,REAL,,DKK,,,"50,000,000.00",NORDCON,IDEAS,MARKETMAKING,,00019BFC,24/06/2020,24/06/2020,MCAD,,JYKRED1_10/01/50,,,,,,,,,939773
BOND,0015493306,3,,26/06/2020,Verified,REAL,,DKK,,,"10,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,00019BHB,24/06/2020,24/06/2020,JPED,,RDKRE1_10/01/50_X,,,,,,,,,461245
BOND,0015493307,3,,26/06/2020,Verified,REAL,,DKK,,,"17,500,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,00019BJ9,24/06/2020,24/06/2020,JPED,,RDKRE0.5_10/01/50,,,,,,,,,461318
BOND,0015493308,3,,26/06/2020,Verified,REAL,,DKK,,,"15,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,00019BJP,24/06/2020,24/06/2020,AXKR,,RDKRED1_10/01/50,,,,,,,,,461288
BOND,0015493310,5,,14/07/2020,Verified,REAL,,DKK,,,"12,500,000.00",ALBA,IDEAS,MARKETMAKING,,00019BM0,24/06/2020,24/06/2020,IDPP,,1NYK1.01EA50,,,,,,,,,952281
BOND,0015493314,3,,24/06/2020,Verified,ILLIKVID,,DKK,,,32.03,FORDELING,IDEAS,MARKETMAKING,,00019BNQ,12/06/2020,24/06/2020,HRG,,2.5NDEA_10/47,,,,,,,,,203068
BOND,0015493315,3,,26/06/2020,Verified,REAL,,DKK,,,"10,000,000.00",LAN_SPAR_B,,MARKETMAKING,,00019BP2,24/06/2020,24/06/2020,JPED,,2NYK01EDA50,,,,,,,,,951587
BOND,0015493319,3,,26/06/2020,Verified,REAL,,DKK,,,"172,000.00",CARNEGIE_BK,,MARKETMAKING,,00019BPR,24/06/2020,24/06/2020,JPED,,NYKRE1_10/01/40,,,,,,,,,951501
BOND,0015493320,3,,26/06/2020,Verified,REAL,,DKK,,,"251,000.00",CARNEGIE_BK,,MARKETMAKING,,00019BPS,24/06/2020,24/06/2020,AXKR,,NYKRE0.5_10/01/40,,,,,,,,,952435
BOND,0015493321,3,,26/06/2020,Verified,ILLIKVID,,DKK,,,"119,000.00",CARNEGIE_BK,,MARKETMAKING,,00019BPX,24/06/2020,24/06/2020,UFFE,,1NYK01EA35,,,,,,,,,951463
BOND,0015493322,3,,26/06/2020,Verified,REAL,,DKK,,,"10,000,000.00",SYDE,IDEAS,MARKETMAKING,,00019BPZ,24/06/2020,24/06/2020,UFFE,,NYKRED1.5_10/01/50,,,,,,,,,952125
BOND,0015493325,3,,26/06/2020,Verified,REAL,,DKK,,,"5,000,000.00",INVESTIN_OPT,IDEAS,MARKETMAKING,,00019BQ4,24/06/2020,24/06/2020,UFFE,,NYKRED1.5_10/01/50,,,,,,,,,952125
BOND,0015493326,3,,26/06/2020,Verified,REAL,,DKK,,,"5,000,000.00",INV_LIVS2,IDEAS,MARKETMAKING,,00019BQ5,24/06/2020,24/06/2020,UFFE,,NYKRED1.5_10/01/50,,,,,,,,,952125
BOND,0015493327,3,,26/06/2020,Verified,REAL,,DKK,,,"30,000,000.00",DLR_KREDIT,,MARKETMAKING,,00019BQ8,24/06/2020,24/06/2020,JPED,,DLRKRE1_10/01/50,,,,,,,,,634816
BOND,0015493328,3,,26/06/2020,Verified,REAL,,DKK,,,"10,000,000.00",LAN_SPAR_B,,MARKETMAKING,,00019BQH,24/06/2020,24/06/2020,JPED,,1NYK1.01EDA50,,,,,,,,,952443
BOND,0015493331,3,,26/06/2020,Verified,REAL,,DKK,,,"15,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,00019BS1,24/06/2020,24/06/2020,AXKR,,1NYK1.01EDA53,,,,,,,,,952737
BOND,0015493335,4,,26/06/2020,Verified,ILLIKVID,,DKK,,,"25,000,000.00",SBNX,IDEAS,MARKETMAKING,,00019BS9,24/06/2020,24/06/2020,UFFE,,NYK21H_RMOA5_23,,,,,,,,,978922
BOND,0015493338,3,,26/06/2020,Verified,FLEX,,DKK,,,"15,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,00019BSW,24/06/2020,24/06/2020,JAT,,1NYK1.13GAP25D,,,,,,,,,952583
BOND,0015493343,3,,26/06/2020,Verified,REAL,,DKK,,,"295,656.38",IT_BVO,IDEAS,MARKETMAKING,,00019BT6,24/06/2020,24/06/2020,IDPP,,1NYK1.01EA50,,,,,,,,,952281
BOND,0015493344,3,,26/06/2020,Verified,REAL,,DKK,,,"403,489.57",IT_BVO,IDEAS,MARKETMAKING,,00019BT7,24/06/2020,24/06/2020,IDPP,,NYKRED2_10/01/50,,,,,,,,,951358
BOND,0015493345,3,,26/06/2020,Verified,ILLIKVID,,DKK,,,"286,372.20",IT_BVO,IDEAS,MARKETMAKING,,00019BT9,24/06/2020,24/06/2020,IDPP,,NYK2038_RM5_OA,,,,,,,,,976156
BOND,0015493359,3,,26/06/2020,Verified,REAL,,DKK,,,"8,300,000.00",NDAC,,MARKETMAKING,,00019BV2,24/06/2020,24/06/2020,JPED,,NDASS1_10/01/53,,,,,,,,,204730
BOND,0015493360,3,,26/06/2020,Verified,REAL,,DKK,,,"10,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,00019BV3,24/06/2020,24/06/2020,AXKR,,RDKRED1_10/01/50,,,,,,,,,461288
BOND,0015493361,3,,26/06/2020,Verified,ILLIKVID,,DKK,,,"173,972.00",BC_NIM,,MARKETMAKING,,00019BV8,24/06/2020,24/06/2020,UFFE,,3.5NYK01EA_44,,,,,,,,,978736
BOND,0015493363,3,,26/06/2020,Verified,REAL,,DKK,,,"4,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,00019BVQ,24/06/2020,24/06/2020,JPED,,1LRF1.0A50,,,,,,,,,492434
BOND,0015493364,3,,26/06/2020,Verified,REAL,,DKK,,,"1,071,892.00",BC_NIM,,MARKETMAKING,,00019BVW,24/06/2020,24/06/2020,JPED,,NYKRE1.5_10/01/50,,,,,,,,,951315
BOND,0015493365,3,,26/06/2020,Verified,REAL,,DKK,,,"20,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,00019BVX,24/06/2020,24/06/2020,AXKR,,NYKRE0.5_10/01/40,,,,,,,,,952435
BOND,0015493367,3,,26/06/2020,Verified,REAL,,DKK,,,"4,000,000.00",HP_HEDGE,IDEAS,MARKETMAKING,,00019BW1,24/06/2020,24/06/2020,UFFE,,1LRF1.0A50,,,,,,,,,492434
BOND,0015493373,3,,26/06/2020,Verified,REAL,,DKK,,,"5,000,000.00",IT_KF_INVEST,IDEAS,MARKETMAKING,,00019BWG,24/06/2020,24/06/2020,IDPP,,NYKRE0.5_10/01/40,,,,,,,,,952435
BOND,0015493374,3,,26/06/2020,Verified,REAL,,DKK,,,"10,000,000.00",DLR_KREDIT,,MARKETMAKING,,00019BWK,24/06/2020,24/06/2020,AXKR,,DLRKRE0.5_10/01/40,,,,,,,,,634867
BOND,0015493413,3,,26/06/2020,Verified,ILLIKVID,,DKK,,,"25,000,000.00",JB_JY_INVEST,IDEAS,MARKETMAKING,,00019BY3,24/06/2020,24/06/2020,OVIX,,NYKRE0_07/01/25,,,,,,,,,952354
BOND,0015493419,3,,26/06/2020,Verified,STAT,,DKK,,,"13,600,000.00",NAM,IDEAS,MARKETMAKING,,00019BY6,24/06/2020,24/06/2020,JERA,,DGB0.5_11/15/29,,,,,,,,,992380
BOND,0015493426,3,,26/06/2020,Verified,ILLIKVID,,DKK,,,"25,000,000.00",NYKREDIT_A_S,IDEAS,MARKETMAKING,,00019BYJ,24/06/2020,24/06/2020,UFFE,,NYKRE0_07/01/25,,,,,,,,,952354
BOND,0015493427,4,,26/06/2020,Verified,STAT,,DKK,,,"25,000,000.00",UNIPEN_NOMBB,IDEAS,MARKETMAKING,,00019BYS,24/06/2020,24/06/2020,CDB,,DGB0.25_11/15/52,,,,,,,,,992402
BOND,0015493464,3,,26/06/2020,Verified,REAL,,DKK,,,"10,372,060.00",BC_DIT,,MARKETMAKING,,00019C2C,24/06/2020,24/06/2020,UFFE,,BRF1.5_10/01/50,,,,,,,,,939374
BOND,0015493468,3,,26/06/2020,Verified,FLEX,,DKK,,,"650,000.00",JYBC,,MARKETMAKING,,00019C2Q,24/06/2020,24/06/2020,SRK,,DGB7_11/10/24,,,,,,,,,991813
BOND,0015495317,3,,29/06/2020,Verified,ILLIKVID,,DKK,,,"15,485,520.17",BEC,IDEAS,MARKETMAKING,,00019FMX,25/06/2020,25/06/2020,IDPP,,1NYK01EA32,,,,,,,,,950467
BOND,0015495318,3,,29/06/2020,Verified,ILLIKVID,,DKK,,,"15,485,520.17",BEC,IDEAS,MARKETMAKING,,00019FMZ,25/06/2020,25/06/2020,IDPP,,NYKRE0_07/01/25,,,,,,,,,952354
BOND,0015495319,3,,29/06/2020,Verified,REAL,,DKK,,,"995,000.00",SHBC,IDEAS,MARKETMAKING,,00019FN0,25/06/2020,25/06/2020,JOPE,,1NYK1.01EA50,,,,,,,,,952281
BOND,0015495327,3,,29/06/2020,Verified,REAL,,DKK,,,"8,000,000.00",LAN_SPAR_B,,MARKETMAKING,,00019FNB,25/06/2020,25/06/2020,JPED,,NYKRE0.5_10/01/40,,,,,,,,,952435
BOND,0015495328,3,,29/06/2020,Verified,ILLIKVID,,DKK,,,"100,000,000.00",DSKIF,IDEAS,MARKETMAKING,,00019FNJ,25/06/2020,25/06/2020,IDPP,,RD2.5_OA_01/10/2047,,,,,,,,,929344
BOND,0015495329,3,,29/06/2020,Verified,REAL,,DKK,,,"100,000,000.00",SRV_FIX_INC,IDEAS,MARKETMAKING,,00019FNW,25/06/2020,25/06/2020,MCAD,,1NYK1.01EA50,,,,,,,,,952281
BOND,0015495330,3,,29/06/2020,Verified,FLOAT,,EUR,,,"20,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,00019FP6,25/06/2020,25/06/2020,ALS,,NYKRE0_10/01/2021,,,,,,,,,951498
BOND,0015495331,3,,29/06/2020,Verified,FLEX,,DKK,,,"33,300,000.00",NYKREDIT_A_S,,MARKETMAKING,,00019FQ1,25/06/2020,25/06/2020,JAT,,1NYK1.13HJU25D,,,,,,,,,952613
BOND,0015495334,4,,29/06/2020,Verified,ILLIKVID,,DKK,,,"100,000,000.00",NAM,IDEAS,MARKETMAKING,,00019FQF,25/06/2020,25/06/2020,CDB,,RD2.5_OA_01/10/2047,,,,,,,,,929344
BOND,0015495335,3,,29/06/2020,Verified,FLOAT,,DKK,,,"60,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,00019FQM,25/06/2020,25/06/2020,JAT,,NYKRE00_04/01/22,,,,,,,,,952648
BOND,0015495339,3,,29/06/2020,Verified,REAL,,DKK,,,"10,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,00019FRK,25/06/2020,25/06/2020,JPED,,RDKRED1_10/01/50,,,,,,,,,461288
BOND,0015495340,3,,29/06/2020,Verified,FLOAT,,DKK,,,"10,000,000.00",B_ACCUNIA_FM,IDEAS,MARKETMAKING,,00019FRM,25/06/2020,25/06/2020,WEST,,NDAS0_07/01/22,,,,,,,,,204439
BOND,0015495341,4,,01/07/2020,Verified,REAL,,DKK,,,"13,000,000.00",VELUX,IDEAS,MARKETMAKING,,00019FRX,25/06/2020,25/06/2020,OVIX,,RDKRE1.5_10/01/50,,,,,,,,,460818
BOND,0015495342,3,,29/06/2020,Verified,FLOAT,,DKK,,,"89,667,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,00019FRY,25/06/2020,25/06/2020,JAT,,RDKRE0_04/30/22,,,,,,,,,461199
BOND,0015495343,3,,29/06/2020,Verified,ILLIKVID,,DKK,,,"5,000,000.00",SBNX,IDEAS,MARKETMAKING,,00019FRZ,25/06/2020,25/06/2020,UFFE,,F6NYK22HJUL28RF,,,,,,,,,951595
BOND,0015495344,3,,29/06/2020,Verified,ILLIKVID,,DKK,,,"21,175,979.24",CARNEGIE_BK,,MARKETMAKING,,00019FS0,25/06/2020,25/06/2020,UFFE,,1NYK01EA35,,,,,,,,,951463
BOND,0015495345,3,,29/06/2020,Verified,FLEX,,DKK,,,"50,000,000.00",NORDEA_FIN,,MARKETMAKING,,00019FS1,25/06/2020,25/06/2020,SRK,,DGB3_11/15/21,,,,,,,,,992267
BOND,0015495346,3,,29/06/2020,Verified,ILLIKVID,,DKK,,,"1,000,000.00",SEBK,IDEAS,MARKETMAKING,,00019FS4,25/06/2020,25/06/2020,UFFE,,3.5NYK01EDA_44,,,,,,,,,978744
BOND,0015495347,3,,29/06/2020,Verified,ILLIKVID,,DKK,,,"10,000,000.00",BROAGER_SPKS,IDEAS,MARKETMAKING,,00019FS6,25/06/2020,25/06/2020,IDPP,,1NYK01EA32,,,,,,,,,950467
BOND,0015495348,3,,29/06/2020,Verified,ILLIKVID,,DKK,,,"10,000,000.00",BROAGER_SPKS,IDEAS,MARKETMAKING,,00019FS7,25/06/2020,25/06/2020,IDPP,,NYKRE0_07/01/25,,,,,,,,,952354
BOND,0015495349,3,,29/06/2020,Verified,ILLIKVID,,DKK,,,"1,000,000.00",SEBK,IDEAS,MARKETMAKING,,00019FS8,25/06/2020,25/06/2020,UFFE,,3.5RD27SSOA_44,,,,,,,,,928925
BOND,0015495350,3,,29/06/2020,Verified,ILLIKVID,,DKK,,,"1,000,000.00",SEBK,IDEAS,MARKETMAKING,,00019FS9,25/06/2020,25/06/2020,UFFE,,3RD27SSOA_44,,,,,,,,,929018
BOND,0015495351,3,,29/06/2020,Verified,REAL,,DKK,,,"2,715,000.00",SHBC,IDEAS,MARKETMAKING,,00019FST,25/06/2020,25/06/2020,JOPE,,1NYK1.01EA50,,,,,,,,,952281
BOND,0015495353,3,,29/06/2020,Verified,REAL,,DKK,,,"8,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,00019FSY,25/06/2020,25/06/2020,AXKR,,RDKRED0.5_10/01/50,,,,,,,,,461326
BOND,0015495354,3,,29/06/2020,Verified,FLEX,,DKK,,,"35,000,000.00",HSBC_INV_BK,,MARKETMAKING,,00019FSZ,25/06/2020,25/06/2020,SRK,,DGB3_11/15/21,,,,,,,,,992267
BOND,0015495358,3,,29/06/2020,Verified,REAL,,DKK,,,"10,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,00019FT6,25/06/2020,25/06/2020,AXKR,,RDKRED1_10/01/50,,,,,,,,,461288
BOND,0015495360,3,,29/06/2020,Verified,REAL,,DKK,,,"22,000,000.00",B_SEB_IM_K,,MARKETMAKING,,00019FTC,25/06/2020,25/06/2020,JPED,,2_NOR_SDRO_47,,,,,,,,,203289
BOND,0015495361,3,,29/06/2020,Verified,REAL,,DKK,,,"51,500,000.00",B_SEB_IM_K,,MARKETMAKING,,00019FTD,25/06/2020,25/06/2020,JPED,,2NDEA2.0SDRO50,,,,,,,,,203874
BOND,0015495363,4,,29/06/2020,Verified,FLEX,,DKK,,,"88,900,000.00",NAM,IDEAS,MARKETMAKING,,00019FTL,25/06/2020,25/06/2020,JERA,,1RD1.10F25APRF,,,,,,,,,929522
BOND,0015495365,4,,29/06/2020,Verified,REAL,,DKK,,,"9,500,000.00",NAM,IDEAS,MARKETMAKING,,00019FTN,25/06/2020,25/06/2020,JERA,,NYKRED2_10/01/50,,,,,,,,,951358
BOND,0015495366,3,,29/06/2020,Verified,REAL,,DKK,,,"9,500,000.00",BC_SPIN,IDEAS,MARKETMAKING,,00019FTP,25/06/2020,25/06/2020,JERA,,NYKRED2_10/01/50,,,,,,,,,951358
BOND,0015495367,4,,29/06/2020,Verified,FLOAT,,DKK,,,"25,000,000.00",NAM,IDEAS,MARKETMAKING,,00019FTQ,25/06/2020,25/06/2020,JERA,,NDASS0_07/01/23,,,,,,,,,204145
BOND,0015495368,3,,29/06/2020,Verified,FLOAT,,DKK,,,"25,000,000.00",BC_SPIN,IDEAS,MARKETMAKING,,00019FTR,25/06/2020,25/06/2020,JERA,,NDASS0_07/01/23,,,,,,,,,204145
BOND,0015495369,3,,29/06/2020,Verified,REAL,,DKK,,,"32,000,000.00",BC_NIKK,,MARKETMAKING,,00019FTS,25/06/2020,25/06/2020,AXKR,,1NYK1.01EDA50,,,,,,,,,952443
BOND,0015495429,3,,29/06/2020,Verified,FLEX,,DKK,,,"50,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,00019FY0,25/06/2020,25/06/2020,ALS,,NYKRE1_07/01/23,,,,,,,,,979686
BOND,0015495430,3,,29/06/2020,Verified,REAL,,DKK,,,"100,000,000.00",ORSTED_AS,IDEAS,MARKETMAKING,,00019FY5,25/06/2020,25/06/2020,OVIX,,RDKRE0.5_10/01/40,,,,,,,,,461296
BOND,0015495431,3,,29/06/2020,Verified,FLEX,,DKK,,,"100,000,000.00",ORSTED_AS,IDEAS,MARKETMAKING,,00019FY6,25/06/2020,25/06/2020,OVIX,,DGB1.75_11/15/25,,,,,,,,,992313
BOND,0015495432,3,,29/06/2020,Verified,FLOAT,,DKK,,,"10,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,00019FY8,25/06/2020,25/06/2020,JAT,,F3NYK32GDKKOKT22,,,,,,,,,951897
BOND,0015495442,3,,29/06/2020,Verified,FLEX,,DKK,,,"70,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,00019FZP,25/06/2020,25/06/2020,JAT,,1NYK1.13HJU25D,,,,,,,,,952613
BOND,0015495444,3,,29/06/2020,Verified,REAL,,DKK,,,"30,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,00019FZY,25/06/2020,25/06/2020,JPED,,RDKRED1_10/01/50,,,,,,,,,461288
BOND,0015495446,5,,28/08/2020,Verified,REAL,,DKK,,,"2,000,000.00",VESTJYS_BANK,IDEAS,MARKETMAKING,,00019G0X,25/06/2020,25/06/2020,JOPE,,1NYK1.01EA50,,,,,,,,,952281
BOND,0015495454,4,,29/06/2020,Verified,FLEX,,DKK,,,"88,900,000.00",INT_IDEAS,IDEAS,MARKETMAKING,,00019G28,25/06/2020,25/06/2020,JERA,,1RD1.10F25APRF,,,,,,,,,929522
BOND,0015495455,4,,03/08/2020,Verified,REAL,,DKK,,,"10,000,000.00",LAN_SPAR_B,IDEAS,MARKETMAKING,,00019G29,25/06/2020,25/06/2020,JOPE,,1NYK1.01EDA50,,,,,,,,,952443
BOND,0015495458,5,,02/07/2020,Verified,REAL,,DKK,,,"3,000,000.00",VESTJYS_BANK,IDEAS,MARKETMAKING,,00019G2S,25/06/2020,25/06/2020,JOPE,,1NYK1.01EA50,,,,,,,,,952281
BOND,0015495459,3,,29/06/2020,Verified,REAL,,DKK,,,"20,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,00019G35,25/06/2020,25/06/2020,JPED,,RDKRED1_10/01/50,,,,,,,,,461288
BOND,0015495463,5,,03/08/2020,Verified,REAL,,DKK,,,"10,000,000.00",LAN_SPAR_B,IDEAS,MARKETMAKING,,00019G40,25/06/2020,25/06/2020,IDPP,,1NYK1.01EA50,,,,,,,,,952281
BOND,0015495464,4,,14/07/2020,Verified,REAL,,DKK,,,"10,000,000.00",LAN_SPAR_B,IDEAS,MARKETMAKING,,00019G4F,25/06/2020,25/06/2020,IDPP,,1NYK1.01EA50,,,,,,,,,952281
BOND,0015497308,3,,30/06/2020,Verified,REAL,,DKK,,,"25,000,000.00",NDAC,,MARKETMAKING,,00019GLK,26/06/2020,26/06/2020,AXKR,,NDASS1_10/01/50,,,,,,,,,204471
BOND,0015497310,3,,30/06/2020,Verified,STAT,,DKK,,,"10,000,000.00",DDBC,,MARKETMAKING,,00019GLT,26/06/2020,26/06/2020,SRK,,DGB0.25_11/15/52,,,,,,,,,992402
BOND,0015497311,3,,30/06/2020,Verified,FLEX,,DKK,,,"103,800,000.00",NYKREDIT_A_S,,MARKETMAKING,,00019GLY,26/06/2020,26/06/2020,JAT,,2NYK2.13HJA25R,,,,,,,,,979848
BOND,0015497314,3,,30/06/2020,Verified,FLEX,,DKK,,,"150,000,000.00",NDAC,,MARKETMAKING,,00019GMB,26/06/2020,26/06/2020,JAT,,1NDEA1SDROAP25,,,,,,,,,204579
BOND,0015497317,3,,01/07/2020,Verified,FLOAT,,DKK,,,"30,000,000.00",NORDFYNS_BAN,IDEAS,MARKETMAKING,,00019GN3,26/06/2020,26/06/2020,JOPE,,NYKRE0.0_04/01/22,,,,,,,,,952664
BOND,0015497318,3,,30/06/2020,Verified,ILLIKVID,,DKK,,,"25,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,00019GN5,26/06/2020,26/06/2020,AXKR,,NYKRE0_07/01/30,,,,,,,,,952672
BOND,0015497330,3,,26/06/2020,Verified,STAT,,DKK,,,"5,000,000.00",NAM,IDEAS,MARKETMAKING,,00019GPL,26/06/2020,26/06/2020,LCA,,DGB0.5_11/15/29,,,,,,,,,992380
BOND,0015497333,3,,30/06/2020,Verified,REAL,,DKK,,,"50,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,00019GPV,26/06/2020,26/06/2020,AXKR,,RDKRED1_10/01/50,,,,,,,,,461288
BOND,0015497337,4,,30/06/2020,Verified,FLOAT,,DKK,,,"200,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,00019GQH,26/06/2020,26/06/2020,JAT,,RDKRE0_07/01/23_Y,,,,,,,,,461229
BOND,0015497338,4,,30/06/2020,Verified,FLOAT,,DKK,,,"200,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,00019GQJ,26/06/2020,26/06/2020,JAT,,RDKRE0_07/01/23_Y,,,,,,,,,461229
