DDS_TRADETIME,DDSSWAPS_TRADETIME,ISIN,PRICE,DKSW30,DKSW10,DKSW5,DKSW2,FUT_BUND,FUT_BOBL,FUT_SCHATZ
2020-08-27 14:09:19,2020-08-27 14:09:19,"DK0009527889",101.551329,0.214787,0.039416,-0.142405,-0.152589,175.814668,134.68649,112.026714
2020-08-27 14:10:15,2020-08-27 14:10:15,"DK0009525081",96.800013,0.210545,0.034918,-0.14617,-0.153682,175.784668,134.71649,112.026714
2020-08-27 14:22:28,2020-08-27 14:22:28,"DK0009502114",104.539225,0.195885,0.020598,-0.15623,-0.159153,175.724669,134.69649,112.016713
2020-08-27 14:23:26,2020-08-27 14:23:26,"DK0009294928",102.242102,0.198689,0.02357,-0.153674,-0.157738,175.734668,134.69649,112.016713
2020-08-27 14:44:58,2020-08-27 14:44:58,"DK0009294845",100.868187,0.237302,0.051835,-0.135286,-0.153537,175.744668,134.666489,111.996714
2020-08-27 14:45:00,2020-08-27 14:45:00,"DK0009503005",100.522481,0.237302,0.05173,-0.135155,-0.1535,175.744668,134.666489,111.996714
2020-08-27 14:45:59,2020-08-27 14:45:59,"DK0009502114",104.533395,0.245654,0.06026,-0.130744,-0.152565,175.684668,134.646489,111.996714
2020-08-27 14:45:59,2020-08-27 14:45:59,"DK0009295149",104.824463,0.245654,0.06026,-0.130744,-0.152565,175.684668,134.646489,111.996714
2020-08-27 14:49:42,2020-08-27 14:49:42,"DK0009524431",99.24997,0.245925,0.059196,-0.130018,-0.152077,175.544668,134.60649,111.986713
2020-08-27 14:53:39,2020-08-27 14:53:39,"DK0004610086",100.52214,0.245901,0.061963,-0.128779,-0.152383,175.434668,134.576489,111.986713
2020-08-27 15:09:55,2020-08-27 15:09:55,"DK0009923997",101.844055,0.240768,0.061178,-0.131413,-0.151887,175.384668,134.556489,111.996714
2020-08-27 15:11:38,2020-08-27 15:11:38,"DK0002044718",99.37497,0.236237,0.056863,-0.134991,-0.152864,175.424669,134.586489,111.996714
2020-08-27 15:11:38,2020-08-27 15:11:38,"DK0009523623",100.873533,0.236237,0.056863,-0.134991,-0.152864,175.424669,134.586489,111.996714
2020-08-27 15:14:23,2020-08-27 15:14:23,"DK0002047307",98.424969,0.233509,0.055469,-0.13511,-0.153526,175.394668,134.576489,111.996714
2020-08-27 15:15:16,2020-08-27 15:15:16,"DK0004616018",98.374969,0.233702,0.055936,-0.134985,-0.153439,175.394668,134.556489,111.996714
2020-08-27 15:18:14,2020-08-27 15:18:14,"DK0002046176",96.900017,0.241715,0.063124,-0.129817,-0.151869,175.454667,134.60649,112.006713
2020-08-27 15:18:42,2020-08-27 15:18:42,"DK0002046176",96.900017,0.242263,0.063544,-0.129894,-0.151559,175.464668,134.60649,112.006713
2020-08-27 15:19:27,2020-08-27 15:19:27,"DK0009524431",99.24997,0.238274,0.059588,-0.133936,-0.152839,175.474669,134.586489,112.006713
2020-08-27 15:21:59,2020-08-27 15:21:59,"DK0002047224",99.225006,0.245255,0.066453,-0.12985,-0.151489,175.474669,134.61649,112.006713
2020-08-27 15:23:59,2020-08-27 15:23:59,"DK0009527293",99.175006,0.244437,0.065511,-0.129811,-0.151509,175.524669,134.60649,112.006713
2020-08-27 15:24:59,2020-08-27 15:24:59,"DK0009524431",99.24997,0.244069,0.065482,-0.129926,-0.151429,175.524669,134.60649,112.006713
2020-08-27 16:55:59,2020-08-27 16:55:59,"DK0009527293",99.175006,0.26352,0.078172,-0.121441,-0.145699,175.504667,134.61649,112.006713
2020-08-27 10:06:03,2020-08-27 10:06:03,"DK0002044718",99.399972,0.201852,0.03301,-0.143884,-0.153613,176.324669,134.79649,112.026714
2020-08-27 12:10:15,2020-08-27 12:10:15,"DK0009923138",112.151703,0.201543,0.033974,-0.143437,-0.153599,176.314668,134.79649,112.036713
2020-08-27 08:52:49,2020-08-27 08:52:49,"DK0002044551",100.075001,0.213127,0.040864,-0.13467,-0.15009,176.214668,134.756489,112.036713
2020-08-27 08:54:59,2020-08-27 08:54:59,"DK0009397739",99.374972,0.213832,0.041352,-0.134042,-0.150514,176.184668,134.766489,112.036713
2020-08-27 09:07:19,2020-08-27 09:07:19,"DK0004605672",100.510002,0.213914,0.041105,-0.135119,-0.150504,176.274669,134.79649,112.036713
2020-08-27 09:07:34,2020-08-27 09:07:34,"DK0009503195",103.272835,0.2137,0.041105,-0.135188,-0.150202,176.284668,134.78649,112.036713
2020-08-27 09:07:37,2020-08-27 09:07:37,"DK0009297277",103.799993,0.2137,0.040881,-0.135723,-0.150202,176.284668,134.78649,112.036713
2020-08-27 09:07:57,2020-08-27 09:07:57,"DK0009509044",100.874434,0.213852,0.040997,-0.136781,-0.150559,176.284668,134.78649,112.036713
2020-08-27 09:09:03,2020-08-27 09:09:03,"DK0009294845",100.868494,0.213773,0.040975,-0.136181,-0.150927,176.284668,134.78649,112.036713
2020-08-27 09:10:21,2020-08-27 09:10:21,"DK0009509044",100.874434,0.212787,0.04022,-0.136974,-0.151165,176.254667,134.78649,112.036713
2020-08-27 11:08:06,2020-08-27 11:08:06,"DK0009522815",100,0.198322,0.030547,-0.146936,-0.154258,176.274669,134.78649,112.026714
2020-08-27 11:12:00,2020-08-27 11:12:00,"DK0009397069",100.100001,0.200797,0.032933,-0.146635,-0.154201,176.254667,134.78649,112.026714
2020-08-27 11:12:20,2020-08-27 11:12:20,"DK0004612108",100.430008,0.200781,0.03301,-0.146617,-0.154021,176.254667,134.78649,112.026714
2020-08-27 11:18:05,2020-08-27 11:18:05,"DK0004612298",100.310005,0.199963,0.032282,-0.14636,-0.153333,176.274669,134.78649,112.026714
2020-08-27 11:21:38,2020-08-27 11:21:38,"DK0009524431",99.274972,0.200464,0.032696,-0.146201,-0.153945,176.274669,134.79649,112.026714
2020-08-27 11:21:51,2020-08-27 11:21:51,"DK0009524431",99.274972,0.20085,0.032857,-0.146236,-0.153844,176.274669,134.79649,112.026714
2020-08-27 11:22:01,2020-08-27 11:22:01,"DK0009524431",99.274972,0.200481,0.032657,-0.146172,-0.153961,176.274669,134.79649,112.026714
2020-08-27 11:23:42,2020-08-27 11:23:42,"DK0004612884",99.274973,0.200944,0.033286,-0.14435,-0.15387,176.284668,134.79649,112.026714
2020-08-27 11:24:24,2020-08-27 11:24:24,"DK0004616281",99.225006,0.20094,0.033372,-0.143514,-0.153465,176.314668,134.806489,112.026714
2020-08-27 11:24:59,2020-08-27 11:24:59,"DK0009527293",99.225006,0.201283,0.03364,-0.144082,-0.153398,176.324669,134.806489,112.026714
2020-08-27 11:27:54,2020-08-27 11:27:54,"DK0009398976",97.075016,0.201317,0.033369,-0.144288,-0.153422,176.324669,134.806489,112.026714
2020-08-27 11:29:38,2020-08-27 11:29:38,"DK0002041532",100.360001,0.201847,0.034207,-0.144132,-0.153715,176.324669,134.806489,112.026714
2020-08-27 11:30:59,2020-08-27 11:30:59,"DK0009286825",101.458696,0.201689,0.033966,-0.144066,-0.153336,176.314668,134.79649,112.026714
2020-08-27 11:32:21,2020-08-27 11:32:21,"DK0009286825",101.458696,0.201914,0.03426,-0.144119,-0.152956,176.314668,134.79649,112.026714
2020-08-27 11:33:31,2020-08-27 11:33:31,"DK0004612454",100,0.202102,0.034588,-0.144278,-0.152812,176.314668,134.806489,112.026714
2020-08-27 11:35:58,2020-08-27 11:35:58,"DK0004612884",99.274973,0.2012,0.033493,-0.145039,-0.153476,176.314668,134.79649,112.026714
2020-08-27 11:43:38,2020-08-27 11:43:38,"DK0009399941",99.250006,0.202265,0.034321,-0.143695,-0.153186,176.314668,134.79649,112.026714
2020-08-27 11:44:59,2020-08-27 11:44:59,"DK0009399941",99.250006,0.201816,0.034006,-0.143909,-0.153028,176.324669,134.79649,112.026714
2020-08-27 11:45:28,2020-08-27 11:45:28,"DK0004616018",98.424971,0.201736,0.034111,-0.143901,-0.152763,176.294668,134.806489,112.026714
2020-08-27 11:45:29,2020-08-27 11:45:29,"DK0004613189",96.850018,0.201736,0.033977,-0.143901,-0.152626,176.294668,134.79649,112.026714
2020-08-27 11:45:30,2020-08-27 11:45:30,"DK0009525081",96.850013,0.201736,0.033977,-0.143901,-0.152626,176.294668,134.79649,112.026714
2020-08-27 11:45:32,2020-08-27 11:45:32,"DK0009527376",98.424971,0.201571,0.034088,-0.143901,-0.152626,176.294668,134.79649,112.026714
2020-08-27 11:46:25,2020-08-27 11:46:25,"DK0009396681",102.074993,0.20178,0.03392,-0.14397,-0.152978,176.314668,134.78649,112.026714
2020-08-27 11:46:56,2020-08-27 11:46:56,"DK0009522302",100.135945,0.202059,0.034299,-0.143934,-0.152978,176.314668,134.78649,112.026714
2020-08-27 11:51:33,2020-08-27 11:51:33,"DK0009397739",99.399972,0.20267,0.03507,-0.142678,-0.153477,176.284668,134.78649,112.026714
2020-08-27 11:52:11,2020-08-27 11:52:11,"DK0009397739",99.399972,0.20282,0.035196,-0.142055,-0.152602,176.284668,134.78649,112.026714
2020-08-27 11:52:59,2020-08-27 11:52:59,"DK0009397739",99.399972,0.201832,0.034119,-0.143565,-0.152968,176.284668,134.78649,112.026714
2020-08-27 12:02:54,2020-08-27 12:02:54,"DK0002041532",100.360001,0.202653,0.035001,-0.142719,-0.153151,176.274669,134.79649,112.026714
2020-08-27 12:03:02,2020-08-27 12:03:02,"DK0009798647",103.85,0.202128,0.034614,-0.143407,-0.153099,176.284668,134.79649,112.026714
2020-08-27 12:04:16,2020-08-27 12:04:16,"DK0002044205",100.549998,0.201918,0.034391,-0.144059,-0.153318,176.284668,134.806489,112.026714
2020-08-27 12:04:37,2020-08-27 12:04:37,"DK0009396764",100.549998,0.202026,0.034421,-0.143874,-0.152707,176.284668,134.806489,112.026714
2020-08-27 12:04:50,2020-08-27 12:04:50,"DK0009396764",100.549998,0.202063,0.034382,-0.143764,-0.152427,176.284668,134.806489,112.026714
2020-08-27 12:07:33,2020-08-27 12:07:33,"DK0002044205",100.549998,0.200914,0.033241,-0.144092,-0.153968,176.284668,134.806489,112.026714
2020-08-27 12:08:46,2020-08-27 12:08:46,"DK0009392508",100.389999,0.201973,0.034437,-0.143542,-0.153443,176.294668,134.806489,112.026714
2020-08-27 12:13:26,2020-08-27 12:13:26,"DK0009503005",100.522481,0.201763,0.034199,-0.143638,-0.153475,176.274669,134.806489,112.036713
2020-08-27 12:22:49,2020-08-27 12:22:49,"DK0009527293",99.225006,0.199391,0.031728,-0.143884,-0.15457,176.354667,134.79649,112.026714
2020-08-27 12:24:59,2020-08-27 12:24:59,"DK0009527293",99.200006,0.19875,0.031116,-0.145256,-0.154408,176.314668,134.79649,112.026714
2020-08-27 12:27:38,2020-08-27 12:27:38,"DK0006340500",101.528859,0.198151,0.030476,-0.145372,-0.153923,176.284668,134.806489,112.016713
2020-08-27 12:31:41,2020-08-27 12:31:41,"DK0006342639",102.882744,0.197113,0.029441,-0.146572,-0.153702,176.294668,134.806489,112.016713
2020-08-27 12:35:07,2020-08-27 12:35:07,"DK0009524431",99.224972,0.197232,0.029715,-0.146337,-0.154238,176.254667,134.79649,112.016713
2020-08-27 12:43:20,2020-08-27 12:43:20,"DK0009522815",99.95,0.198846,0.03076,-0.146295,-0.153911,176.314668,134.806489,112.016713
2020-08-27 12:44:58,2020-08-27 12:44:58,"DK0009521841",105.160959,0.200303,0.03138,-0.145799,-0.153618,176.314668,134.806489,112.016713
2020-08-27 12:45:06,2020-08-27 12:45:06,"DK0009521841",105.160541,0.200092,0.03138,-0.146052,-0.153797,176.314668,134.806489,112.016713
2020-08-27 12:45:33,2020-08-27 12:45:33,"DK0009295065",103.604946,0.20044,0.031652,-0.146083,-0.153038,176.294668,134.79649,112.016713
2020-08-27 12:59:49,2020-08-27 12:59:49,"DK0009397499",100.270004,0.200629,0.031458,-0.144556,-0.153673,176.174669,134.756489,112.016713
2020-08-27 13:23:05,2020-08-27 13:23:05,"DK0009527376",98.474969,0.203349,0.029276,-0.14782,-0.154748,176.454667,134.836489,112.026714
2020-08-27 13:27:27,2020-08-27 13:27:27,"DK0009399008",96.175012,0.206411,0.032517,-0.146058,-0.154051,176.364668,134.826489,112.026714
2020-08-27 13:28:51,2020-08-27 13:28:51,"DK0009399008",96.175012,0.205965,0.032341,-0.146305,-0.154277,176.314668,134.836489,112.026714
2020-08-27 13:28:59,2020-08-27 13:28:59,"DK0009399008",96.175012,0.205915,0.032205,-0.146561,-0.154053,176.314668,134.836489,112.036713
2020-08-27 13:30:14,2020-08-27 13:30:14,"DK0009524357",99.025,0.20591,0.032441,-0.146326,-0.15444,176.354667,134.826489,112.026714
2020-08-27 13:34:29,2020-08-27 13:34:29,"DK0009798480",110.086316,0.207829,0.03424,-0.145421,-0.154023,176.174669,134.766489,112.036713
2020-08-27 13:38:05,2020-08-27 13:38:05,"DK0002046259",96.175012,0.206791,0.033158,-0.145354,-0.15382,176.134668,134.79649,112.036713
2020-08-27 13:38:06,2020-08-27 13:38:06,"DK0009397812",99.024989,0.206655,0.03302,-0.14526,-0.15382,176.134668,134.79649,112.036713
2020-08-27 13:40:23,2020-08-27 13:40:23,"DK0009524357",99,0.208548,0.034116,-0.144149,-0.154239,176.114668,134.79649,112.016713
2020-08-27 13:40:23,2020-08-27 13:40:23,"DK0002044635",99.050007,0.208548,0.034116,-0.144149,-0.154239,176.114668,134.79649,112.016713
2020-08-27 13:40:25,2020-08-27 13:40:25,"DK0004612967",98.999969,0.208548,0.034352,-0.144287,-0.154239,176.114668,134.79649,112.016713
2020-08-27 13:41:59,2020-08-27 13:41:59,"DK0002047307",98.424969,0.206837,0.032471,-0.145459,-0.153971,176.034668,134.756489,112.016713
2020-08-27 13:43:20,2020-08-27 13:43:20,"DK0009522815",99.95,0.20519,0.030903,-0.147204,-0.154186,175.924669,134.726489,112.016713
2020-08-27 13:43:30,2020-08-27 13:43:30,"DK0009522815",99.95,0.205666,0.031239,-0.146986,-0.154438,175.904667,134.726489,112.016713
2020-08-27 13:44:01,2020-08-27 13:44:01,"DK0009522815",99.95,0.206465,0.032062,-0.146344,-0.154365,175.884668,134.736489,112.016713
2020-08-27 13:45:16,2020-08-27 13:45:16,"DK0002044718",99.37497,0.204752,0.030331,-0.146826,-0.154525,175.864668,134.71649,112.016713
2020-08-27 13:46:04,2020-08-27 13:46:04,"DK0009524357",99,0.204175,0.02969,-0.147745,-0.154623,175.784668,134.69649,112.016713
2020-08-27 13:52:05,2020-08-27 13:52:05,"DK0002044718",99.37497,0.204834,0.030436,-0.148168,-0.154447,175.724669,134.656489,112.016713
2020-08-27 13:52:35,2020-08-27 13:52:35,"DK0009524357",99,0.20614,0.031615,-0.148194,-0.154301,175.744668,134.68649,112.016713
2020-08-27 13:54:01,2020-08-27 13:54:01,"DK0004616018",98.374969,0.209048,0.034774,-0.146157,-0.154199,175.814668,134.68649,112.006713
2020-08-27 13:54:59,2020-08-27 13:54:59,"DK0002044718",99.37497,0.211154,0.036608,-0.145046,-0.153796,175.784668,134.69649,112.006713
2020-08-27 13:55:36,2020-08-27 13:55:36,"DK0009524357",99,0.211691,0.037096,-0.142834,-0.153438,175.744668,134.68649,112.016713
2020-08-27 14:00:01,2020-08-27 14:00:01,"DK0009524357",99,0.213894,0.039542,-0.142658,-0.153679,175.774669,134.68649,112.006713
2020-08-27 14:00:57,2020-08-27 14:00:57,"DK0002044395",100.300003,0.214355,0.039967,-0.143187,-0.153032,175.794668,134.68649,112.006713
2020-08-27 14:03:44,2020-08-27 14:03:44,"DK0009524357",99,0.21346,0.037926,-0.143277,-0.153049,175.744668,134.68649,112.016713
2020-08-27 14:10:12,2020-08-27 14:10:12,"DK0009403131",98.399969,0.211269,0.035357,-0.14599,-0.153625,175.784668,134.71649,112.026714
2020-08-27 14:10:40,2020-08-27 14:10:40,"DK0009403131",98.399969,0.208941,0.033541,-0.148053,-0.15419,175.784668,134.71649,112.026714
2020-08-27 14:11:59,2020-08-27 14:11:59,"DK0009403131",98.399969,0.204504,0.029266,-0.150083,-0.156016,175.864668,134.71649,112.026714
2020-08-27 14:20:26,2020-08-27 14:20:26,"DK0002041458",100.680008,0.195845,0.02053,-0.156055,-0.159272,175.774669,134.71649,112.006713
2020-08-27 14:23:10,2020-08-27 14:23:10,"DK0009513079",102.587216,0.19852,0.023369,-0.15375,-0.158,175.724669,134.69649,112.016713
2020-08-27 14:31:59,2020-08-27 14:31:59,"DK0009522815",99.95,0.204016,0.029348,-0.14938,-0.15634,175.844668,134.69649,112.006713
2020-08-27 14:40:23,2020-08-27 14:40:23,"DK0009524357",99,0.224113,0.041942,-0.143481,-0.15434,175.784668,134.68649,112.006713
2020-08-27 14:40:23,2020-08-27 14:40:23,"DK0002044635",99.050007,0.224113,0.041942,-0.143481,-0.15434,175.784668,134.68649,112.006713
2020-08-27 15:17:34,2020-08-27 15:17:34,"DK0002044635",99.050007,0.239848,0.061322,-0.131576,-0.152107,175.464668,134.60649,112.006713
2020-08-27 10:56:55,2020-08-27 10:56:55,"DK0004615630",100.700005,0.195141,0.028,-0.14801,-0.154399,176.214668,134.766489,112.026714
2020-08-27 10:57:01,2020-08-27 10:57:01,"DK0009515017",102.274994,0.194916,0.027718,-0.148148,-0.154625,176.214668,134.766489,112.026714
2020-08-27 11:04:59,2020-08-27 11:04:59,"DK0009527103",98.274979,0.198561,0.030965,-0.146474,-0.154702,176.254667,134.78649,112.026714
2020-08-27 11:06:26,2020-08-27 11:06:26,"DK0009286825",101.458696,0.197605,0.03001,-0.147224,-0.154706,176.244668,134.78649,112.026714
2020-08-27 11:07:21,2020-08-27 11:07:21,"DK0004613189",96.850018,0.197766,0.029857,-0.147336,-0.15384,176.274669,134.78649,112.026714
2020-08-27 11:07:58,2020-08-27 11:07:58,"DK0009522815",100,0.198573,0.030759,-0.146798,-0.154258,176.274669,134.78649,112.026714
2020-08-27 11:07:59,2020-08-27 11:07:59,"DK0009294928",102.245346,0.198457,0.030759,-0.146798,-0.154258,176.274669,134.78649,112.026714
2020-08-28 09:38:36,2020-08-28 09:38:36,"DK0009391021",103.56744,0.293603,0.099752,-0.108831,-0.139838,175.514478,134.646489,112.006713
2020-08-28 09:44:05,2020-08-28 09:44:05,"DK0009522815",99.725,0.290837,0.096982,-0.110089,-0.140488,175.474478,134.656489,112.006713
2020-08-28 09:50:00,2020-08-28 09:50:00,"DK0009524357",98.775,0.284058,0.096641,-0.11214,-0.140657,175.514478,134.656489,112.006713
2020-08-28 09:50:53,2020-08-28 09:50:53,"DK0009510562",100.060005,0.283786,0.096277,-0.112348,-0.141152,175.514478,134.656489,112.006713
2020-08-28 10:22:22,2020-08-28 10:22:22,"DK0009818189",100.42189,0.285106,0.09028,-0.116846,-0.141677,175.544478,134.666489,112.006713
2020-08-28 10:24:59,2020-08-28 10:24:59,"DK0009522815",99.725,0.286505,0.091804,-0.114988,-0.140516,175.554479,134.666489,112.006713
2020-08-28 10:26:16,2020-08-28 10:26:16,"DK0009818189",100.42189,0.286556,0.091684,-0.114364,-0.139567,175.544478,134.646489,112.006713
2020-08-28 10:30:00,2020-08-28 10:30:00,"DK0009818189",100.42189,0.283319,0.08844,-0.116609,-0.140208,175.524478,134.656489,112.016713
