Trade Type,Trade ID,Version,SubType,Amended,Status,Book,Broker,Currency,Currency pair,FX Rate,Notional,Customer,Deal ID,Desk,Expiry,External trade ID,Trade,Trade entry,Trader,Bond security ID,Bond Price,Bond mkt type,FairValueLevel,Index
BOND,0016029125,3,,29/06/2021,Cancelled,REAL,,DKK,,,"6,685,854.68",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029126,3,,01/07/2021,Verified,REAL,,DKK,,,"336,998.85",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029127,3,,01/07/2021,Verified,REAL,,DKK,,,"22,994.77",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029128,3,,29/06/2021,Cancelled,REAL,,DKK,,,"3,145,302.62",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029129,3,,01/07/2021,Verified,REAL,,DKK,,,"96,636.30",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029130,3,,29/06/2021,Cancelled,REAL,,DKK,,,"669,492.55",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029131,3,,29/06/2021,Cancelled,REAL,,DKK,,,"57,700.09",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029132,3,,29/06/2021,Cancelled,REAL,,DKK,,,"212,123.46",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029133,3,,29/06/2021,Cancelled,REAL,,DKK,,,"284,329.48",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029134,3,,29/06/2021,Cancelled,REAL,,DKK,,,"2,184,573.02",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029135,3,,29/06/2021,Cancelled,REAL,,DKK,,,"376,486.82",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029136,3,,29/06/2021,Cancelled,REAL,,DKK,,,"318,776.25",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029137,3,,01/07/2021,Verified,REAL,,DKK,,,"411,148.03",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029138,3,,01/07/2021,Verified,REAL,,DKK,,,"240,937.80",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029139,3,,29/06/2021,Cancelled,REAL,,DKK,,,"2,993.96",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029140,3,,01/07/2021,Verified,REAL,,DKK,,,511.82,DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029141,3,,29/06/2021,Cancelled,REAL,,DKK,,,"3,975.78",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029142,3,,29/06/2021,Cancelled,REAL,,DKK,,,"42,900.87",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029143,3,,29/06/2021,Cancelled,REAL,,DKK,,,"4,545.80",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029144,3,,01/07/2021,Verified,REAL,,DKK,,,"1,926,334.38",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,
BOND,0016029145,3,,29/06/2021,Cancelled,REAL,,DKK,,,"237,540.72",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029146,3,,29/06/2021,Cancelled,REAL,,DKK,,,"1,336,262.44",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029147,3,,29/06/2021,Cancelled,REAL,,DKK,,,"416,518.09",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029148,3,,29/06/2021,Cancelled,REAL,,DKK,,,"3,333.57",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029149,3,,29/06/2021,Cancelled,REAL,,DKK,,,"56,687.53",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029150,3,,29/06/2021,Cancelled,REAL,,DKK,,,"121,526.77",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029151,3,,01/07/2021,Verified,REAL,,DKK,,,"137,094.90",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029152,3,,29/06/2021,Cancelled,REAL,,DKK,,,"231,597.01",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029153,3,,29/06/2021,Cancelled,REAL,,DKK,,,"5,963,908.49",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029154,3,,01/07/2021,Verified,REAL,,DKK,,,802.71,DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029155,3,,29/06/2021,Cancelled,REAL,,DKK,,,"110,912.09",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029156,3,,29/06/2021,Cancelled,REAL,,DKK,,,"646,407.85",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029157,3,,29/06/2021,Cancelled,REAL,,DKK,,,"220,892.63",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029158,3,,29/06/2021,Cancelled,REAL,,DKK,,,"542,140.22",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029159,3,,29/06/2021,Cancelled,REAL,,DKK,,,"295,090.70",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029160,3,,29/06/2021,Cancelled,REAL,,DKK,,,"46,869.96",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029161,3,,29/06/2021,Cancelled,REAL,,DKK,,,"11,880.79",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029162,3,,01/07/2021,Verified,REAL,,DKK,,,"5,788,188.77",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029163,3,,29/06/2021,Cancelled,REAL,,DKK,,,"263,985.71",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029164,3,,29/06/2021,Cancelled,REAL,,DKK,,,"189,493.75",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029165,3,,01/07/2021,Verified,REAL,,DKK,,,"12,676,683.22",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029166,3,,29/06/2021,Cancelled,REAL,,DKK,,,"29,976.82",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029167,3,,01/07/2021,Verified,REAL,,DKK,,,"97,129.61",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029168,3,,01/07/2021,Verified,REAL,,DKK,,,"19,424.97",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029169,3,,29/06/2021,Cancelled,REAL,,DKK,,,"2,368.56",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029170,3,,01/07/2021,Verified,REAL,,DKK,,,"19,452.48",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029171,3,,01/07/2021,Verified,REAL,,DKK,,,"2,171,727.40",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029172,3,,29/06/2021,Cancelled,REAL,,DKK,,,"666,400.09",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029173,3,,29/06/2021,Cancelled,REAL,,DKK,,,"8,676,362.86",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029174,3,,29/06/2021,Cancelled,REAL,,DKK,,,"5,999,355.32",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029175,3,,29/06/2021,Cancelled,REAL,,DKK,,,"839,909.46",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029176,3,,29/06/2021,Cancelled,REAL,,DKK,,,"58,095.18",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029177,3,,29/06/2021,Cancelled,REAL,,DKK,,,"144,696.59",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029178,3,,01/07/2021,Verified,REAL,,DKK,,,"12,261.63",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029179,3,,29/06/2021,Cancelled,REAL,,DKK,,,"125,512.86",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029180,3,,29/06/2021,Cancelled,REAL,,DKK,,,"32,961.92",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029181,3,,29/06/2021,Cancelled,REAL,,DKK,,,"246,634.04",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029182,3,,29/06/2021,Cancelled,REAL,,DKK,,,"25,723,530.28",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029183,3,,29/06/2021,Cancelled,REAL,,DKK,,,"45,998.37",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029184,3,,29/06/2021,Cancelled,REAL,,DKK,,,"1,428,171.36",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029185,3,,29/06/2021,Cancelled,REAL,,DKK,,,"3,959.52",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029186,3,,01/07/2021,Verified,REAL,,DKK,,,"188,194.68",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029187,3,,01/07/2021,Verified,REAL,,DKK,,,"21,652.63",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029188,3,,29/06/2021,Cancelled,REAL,,DKK,,,"24,429,456.08",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029189,3,,01/07/2021,Verified,REAL,,DKK,,,"29,677,903.00",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029190,3,,01/07/2021,Verified,REAL,,DKK,,,"3,268.73",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029191,3,,01/07/2021,Verified,REAL,,DKK,,,"57,632.07",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029192,3,,01/07/2021,Verified,REAL,,DKK,,,"148,636.92",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029193,3,,29/06/2021,Cancelled,REAL,,DKK,,,"545,817.26",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029194,3,,29/06/2021,Cancelled,REAL,,DKK,,,"383,880.05",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029195,3,,01/07/2021,Verified,REAL,,DKK,,,"4,325,793.60",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029196,3,,29/06/2021,Cancelled,REAL,,DKK,,,"4,785,771.37",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029197,3,,29/06/2021,Cancelled,REAL,,DKK,,,"1,272,198.56",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029198,3,,29/06/2021,Cancelled,REAL,,DKK,,,"3,740,306.81",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029199,3,,29/06/2021,Cancelled,REAL,,DKK,,,"166,381.67",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029200,3,,01/07/2021,Verified,REAL,,DKK,,,766.55,DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029201,3,,29/06/2021,Cancelled,REAL,,DKK,,,"358,475.16",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029202,3,,01/07/2021,Verified,REAL,,DKK,,,"203,622.37",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029203,3,,29/06/2021,Cancelled,REAL,,DKK,,,"17,814.50",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029204,3,,29/06/2021,Cancelled,REAL,,DKK,,,"2,891,870.35",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029205,3,,29/06/2021,Cancelled,REAL,,DKK,,,"12,461,257.82",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029206,3,,29/06/2021,Cancelled,REAL,,DKK,,,"47,899.20",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029207,3,,01/07/2021,Verified,REAL,,DKK,,,"2,794,704.48",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029208,3,,29/06/2021,Cancelled,REAL,,DKK,,,"1,250,182.44",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029209,3,,29/06/2021,Cancelled,REAL,,DKK,,,"3,877.36",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029210,3,,29/06/2021,Cancelled,REAL,,DKK,,,"125,001.18",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029211,3,,01/07/2021,Verified,REAL,,DKK,,,"40,985,088.59",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029212,3,,29/06/2021,Cancelled,REAL,,DKK,,,"55,988.27",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029213,3,,01/07/2021,Verified,REAL,,DKK,,,"257,125.07",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029214,3,,29/06/2021,Cancelled,REAL,,DKK,,,"88,886.91",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029215,3,,29/06/2021,Cancelled,REAL,,DKK,,,"37,573.32",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016029216,2,,29/06/2021,Cancelled,REAL,,DKK,,,"5,387.96",DRAWCUST_TMP,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,99.88,REDMPT,,FIXED
BOND,0016029217,2,,29/06/2021,Cancelled,REAL,,DKK,,,"17,959.88",DRAWCUST_TMP,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,99.89,REDMPT,,FIXED
BOND,0016029218,2,,29/06/2021,Cancelled,REAL,,DKK,,,"5,332.29",DRAWCUST_TMP,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,99.88,REDMPT,,FIXED
BOND,0016029219,2,,29/06/2021,Cancelled,REAL,,DKK,,,"12,015.84",DRAWCUST_TMP,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,99.89,REDMPT,,FIXED
BOND,0016031421,3,,01/07/2021,Verified,FLEX,,DKK,,,"682,103.08",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,SWOIS
BOND,0016031422,3,,01/07/2021,Verified,FLOAT,,DKK,,,"734,015.06",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031423,3,,01/07/2021,Verified,FLOAT,,DKK,,,"701,551.41",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031424,3,,01/07/2021,Verified,FLOAT,,DKK,,,"95,460.68",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031425,3,,01/07/2021,Verified,FLOAT,,DKK,,,"813,485.88",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031426,3,,01/07/2021,Verified,FLOAT,,DKK,,,"45,002.17",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031427,3,,01/07/2021,Verified,FLOAT,,DKK,,,"2,743,385.53",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031428,3,,01/07/2021,Verified,FLOAT,,DKK,,,"2,366,880.53",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,SWOIS
BOND,0016031429,3,,01/07/2021,Verified,FLOAT,,DKK,,,"59,037.25",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031430,3,,01/07/2021,Verified,FLOAT,,DKK,,,"7,470.65",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031431,3,,01/07/2021,Verified,FLOAT,,DKK,,,"3,755,635.82",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,SWOIS
BOND,0016031432,3,,01/07/2021,Verified,FLOAT,,DKK,,,"1,262,650.32",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031433,3,,01/07/2021,Verified,FLOAT,,DKK,,,"1,529,126.09",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031434,3,,01/07/2021,Verified,FLOAT,,DKK,,,"154,464.48",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,
BOND,0016031435,3,,01/07/2021,Verified,FLOAT,,DKK,,,"1,250,550.81",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031436,3,,01/07/2021,Verified,FLOAT,,DKK,,,"33,395.60",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031437,3,,01/07/2021,Verified,FLOAT,,DKK,,,"428,245.42",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031438,3,,01/07/2021,Verified,FLOAT,,DKK,,,"1,146,554.97",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031439,3,,01/07/2021,Verified,FLOAT,,DKK,,,"141,194.43",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031440,3,,01/07/2021,Verified,FLOAT,,DKK,,,"679,211.92",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031441,3,,01/07/2021,Verified,FLOAT,,DKK,,,"110,615.06",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031442,3,,01/07/2021,Verified,FLOAT,,DKK,,,"159,043.16",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,
BOND,0016031443,3,,01/07/2021,Verified,FLOAT,,DKK,,,"376,755.97",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,SWOIS
BOND,0016031444,3,,01/07/2021,Verified,FLOAT,,DKK,,,"3,192,002.44",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031445,3,,01/07/2021,Verified,FLOAT,,DKK,,,"2,730,198.18",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031446,3,,01/07/2021,Verified,FLOAT,,DKK,,,"65,519.71",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,SWOIS
BOND,0016031447,3,,01/07/2021,Verified,FLOAT,,DKK,,,"1,813,124.48",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031448,3,,01/07/2021,Verified,FLOAT,,DKK,,,"155,652.39",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,SWOIS
BOND,0016031449,3,,01/07/2021,Verified,FLOAT,,DKK,,,"3,101.09",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031450,3,,01/07/2021,Verified,FLOAT,,DKK,,,"239,295.81",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031451,3,,01/07/2021,Verified,FLOAT,,DKK,,,"98,690.75",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,
BOND,0016031452,3,,01/07/2021,Verified,FLOAT,,DKK,,,"4,422,096.40",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031453,3,,01/07/2021,Verified,FLOAT,,DKK,,,"1,064,439.22",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031454,3,,01/07/2021,Verified,ILLIKVID,,DKK,,,"1,215,910.34",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031455,3,,01/07/2021,Verified,ILLIKVID,,DKK,,,"538,743.40",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031456,3,,01/07/2021,Verified,ILLIKVID,,DKK,,,"140,995.91",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,103.81,REDMPT,,CIBOR
